ImageNumber,BorderedCellsWithProcesses_Number_Object_Number,BorderedCellsWithProcesses_Location_Center_X,BorderedCellsWithProcesses_Location_Center_Y
565,15,1531.29821073559,802.393638170974
565,16,1164.10224948875,822.811860940695
565,17,1267.680523918,811.95728929385
565,18,942.109725685786,822.212967581047
565,19,892.798757763975,853.171428571429
565,20,1523.98924731183,851.496415770609
565,21,1193.67247007617,853.081610446137
565,22,1021.30174291939,856.543572984749
565,23,1628.01927194861,858.117773019272
565,24,1419.76608187135,867.51656920078
565,25,1535.45702592087,880.537517053206
565,26,1478.88571428571,870.654761904762
565,27,1140.20989074181,900.385853939045
565,28,1433.09754385965,888.946666666667
565,29,1231.96184419714,892.759936406995
565,30,900.827990135635,894.331072749692
565,31,1201.75858684985,897.951913640824
565,32,1020.68526591107,901.250217959895
565,33,1364.47125256674,903.298767967146
565,34,1318.06746987952,913.815662650602
565,35,1080.24561403509,934.825593395253
565,36,1309.14005602241,947.429505135387
565,37,1199.17151702786,959.979566563468
565,38,1368.04600811908,950.194857916103
565,39,1240.68455640745,970.032858707558
565,40,1290.08970099668,988.736434108527
565,41,1321.07992895204,995.373001776199
565,42,1383.92830882353,992.365808823529
565,43,1455.55304740406,1088.23476297968
565,44,1404.91764705882,1143.81176470588
565,45,1488.98482932996,1117.33881163085
565,46,1444.63848396501,1128.72886297376
565,47,1564.69137466307,1249.80053908356
565,48,1229.74187256177,1426.07802340702
565,49,1509.41439205955,1390.82133995037
565,50,1164.75354107649,1524.01510859301
565,51,1069.94727104533,1802.29787234043
565,52,1101.47551020408,1803.68367346939
565,53,1085.46239210851,1851.49198520345
565,54,970.599721059972,1902.91631799163
566,1,129.016641452345,179.63691376702
566,2,171.953937592868,230.401188707281
566,3,217.864799025579,442.576126674787
566,4,104.425269645609,462.7781201849
566,5,139.803278688525,653.988077496274
566,6,222.80216802168,686.673441734417
566,7,188.760322255791,727.739174219537
566,8,8.94608695652174,737.44
566,9,1204.73125,731.521875
566,10,127.834733893557,754.240896358543
566,11,1410.78337531486,761.012594458438
566,12,56.9966178128523,773.958286358512
566,13,27.7581930912312,784.695305580159
566,14,102.457697642164,783.680998613037
566,15,1369.91962174941,777.16548463357
566,16,1398.68456375839,796.322147651007
566,17,1429.79533678756,796.378238341969
566,18,1139.55329341317,809.834730538922
566,19,1337.8059490085,813.987252124646
566,20,834.218992248062,812.397286821705
566,21,1455.13043478261,807.766304347826
566,22,609.013358778626,816.173664122137
566,23,1479.3125,814.852678571429
566,24,384.34296977661,813.320630749014
566,25,1420.04289544236,838.652815013405
566,26,159.274689339438,844.125572269457
566,27,1454.3845144357,835.931758530184
566,28,1142.86324786325,844.213675213675
566,29,986.510843373494,849.113253012048
566,30,1355.68010291595,871.428816466552
566,31,1006.30267062315,870.047477744807
566,32,1519.18248175182,924.470802919708
566,33,1218.44676806084,933.393536121673
566,34,176.99358974359,938.217948717949
566,35,1403.42636986301,948.087328767123
566,36,1250.02916160389,945.388821385176
566,37,1401.61393034826,988.586069651741
566,38,126.151923076923,969.113461538462
566,39,168.988726042841,1042.06764374295
566,40,219.906493506494,1075.66623376623
566,41,15.0077369439072,1072.7582205029
567,1,1449.55575868373,67.4661791590494
567,2,1451.08236347359,253.820948970457
567,3,1470.04485488127,275.208443271768
567,4,1742.80511182109,379.567092651757
567,5,1475.16941391941,725.348901098901
567,6,1428.94645080946,736.062266500623
567,7,1385.27435387674,754.86083499006
567,8,1456.13719185423,787.64308681672
567,9,1478.04146919431,781.383886255924
567,10,1180.9979253112,812.547717842324
567,11,1397.40265780731,814.33023255814
567,12,1593.46895424837,844.460784313726
567,13,730.144951140065,870.276872964169
567,14,1160.51654846336,870.440898345154
567,15,1653.20474137931,868.773706896552
567,16,1444.8049311095,878.68237853517
567,17,1183.84060402685,895.31711409396
567,18,1474.91377091377,906.253539253539
567,19,1343.15703517588,913.489949748744
567,20,1291.50606060606,908.563636363636
567,21,614.196428571429,930.095238095238
567,22,1012.50975800156,950.025761124122
567,23,1359.90309278351,948.628865979381
567,24,1576.38213762811,982.295754026354
567,25,1387.13841059603,1000.7642384106
567,26,1032.86602052452,977.975484606614
567,27,1321.92657342657,1032.45716783217
567,28,1287.41176470588,1089.60235294118
567,29,1399.05821371611,1121.27990430622
567,30,1346.69195402299,1198.27126436782
567,31,1379.03851640514,1519.32382310984
567,32,1342.93790849673,1577.20588235294
567,33,1236.38910891089,1699.25247524752
567,34,1004.31071779744,1735.85447394297
567,35,887.100934579439,1783.14579439252
567,36,976.020092735703,1789.44976816074
567,37,988.069160997732,1824.59183673469
568,1,291.620779220779,130.233766233766
568,2,187.077689243028,249.645418326693
568,3,117.737160120846,362.190332326284
568,4,151.82304526749,380.20987654321
568,5,363.278947368421,477.328070175439
568,6,287.459283387622,640.260586319218
568,7,299.800433839479,664.112798264642
568,8,258.839436619718,706.440845070422
568,9,367.307525325615,708.266280752533
568,10,504.703791469194,707.241706161137
568,11,88.6626794258373,735.778708133971
568,12,215.258680555556,740.107638888889
568,13,351.552763819096,761.013400335008
568,14,242.420814479638,760.079939668175
568,15,135.208201892744,773.785488958991
568,16,195.987206823028,768.882729211087
568,17,219.168453292496,789.367534456355
568,18,250.613138686131,787.987834549878
568,19,369.061151079137,793.329136690647
568,20,392.960526315789,806.914473684211
568,21,162.728045325779,796.951841359773
568,22,41.379405666897,788.641326883207
568,23,437.948081264108,799.270880361174
568,24,340.781893004115,792.295267489712
568,25,238.159592529711,816.908319185059
568,26,257.623352165725,816.352165725047
568,27,148.070833333333,819.014583333333
568,28,95.1156387665198,823.617841409692
568,29,315.785973397823,825.078597339782
568,30,357.536082474227,826.616494845361
568,31,48.2438356164384,837.986301369863
568,32,519.814583333333,829.38125
568,33,759.488752556237,833.00408997955
568,34,208.439886845827,828.362093352192
568,35,589.120414673046,829.593301435407
568,36,122.827848101266,835.498734177215
568,37,658.911816578483,849.102292768959
568,38,230.761956521739,865.438043478261
568,39,315.778723404255,857.687234042553
568,40,414.474732006126,860.240428790199
568,41,1219.28388746803,869.278772378517
568,42,178.50347705146,854.159944367177
568,43,292.291245791246,851.628787878788
568,44,436.069852941176,870.818014705882
568,45,465.072527472527,864.989010989011
568,46,374.976470588235,867.469518716578
568,47,196.958376690947,884.889698231009
568,48,774.015740740741,902.289814814815
568,49,625.853231106243,885.382256297919
568,50,401.044745057232,905.380853277836
568,51,495.974402730375,896.121160409556
568,52,455.106175514626,903.95991332611
568,53,881.479052823315,895.116575591985
568,54,663.898360655738,908.034426229508
568,55,572.477894736842,910.023157894737
568,56,1332.03854875283,905.727891156462
568,57,1232.34065934066,910.133437990581
568,58,731.704976303317,921.414691943128
568,59,1357.59765051395,918.997063142438
568,60,844.70173985087,924.120132560066
568,61,949.42246835443,921.620253164557
568,62,750.524096385542,929.506024096386
568,63,1077.33811230585,934.286738351254
568,64,1160.07788944724,921.346733668342
568,65,980.272200772201,931.239382239382
568,66,1002.65425531915,925.856382978723
568,67,529.298418972332,931.373517786561
568,68,1124.28597122302,934.456834532374
568,69,1194.35272277228,939.92698019802
568,70,277.270866141732,941.670866141732
568,71,924.65275142315,936.231499051233
568,72,956.32208588957,941.776073619632
568,73,1388.52908587258,941.318559556787
568,74,901.684563758389,945.981208053691
568,75,1213.94373865699,959.344827586207
568,76,1484.8190529876,970.586245772266
568,77,1011.44349680171,960.845415778252
568,78,846.904761904762,962.142857142857
568,79,1427.81922196796,959.389016018307
568,80,1272.57458563536,974.276243093923
568,81,813.570409982175,968.31550802139
568,82,1240.7801980198,968.213861386139
568,83,388.8,994.92
568,84,315.921119592875,984.652671755725
568,85,1118.0711409396,994.438926174497
568,86,1657.25916870416,970.286063569682
568,87,1353.1287001287,969.192406692407
568,88,170.706930693069,990.091089108911
568,89,763.462577962578,1001.54054054054
568,90,1231.8,991.695
568,91,1649.11764705882,998.275541795666
568,92,1381.0585885486,1011.42343541944
568,93,1243.66666666667,1010.59078590786
568,94,1156.07666290868,1001.39909808343
568,95,1651.55093555094,1028.69230769231
568,96,1184.9362745098,1030.81617647059
568,97,1231.00547945205,1028.94178082192
568,98,1329.46511627907,1037.3888372093
568,99,1419.66909975669,1045.35360908354
568,100,157.988304093567,1045.5350877193
568,101,1706.57012542759,1047.34777651083
568,102,1442.20390455531,1048.61605206074
568,103,1171.69814814815,1057.37037037037
568,104,1508.15836298932,1063.75266903915
568,105,1262.36627906977,1080.99563953488
568,106,186.154885654886,1105.30665280665
568,107,1347.08372827804,1110.74565560821
568,108,46.4269841269841,1139.50476190476
568,109,515.133476856835,1179.72120559742
568,110,140.987878787879,1184.83232323232
568,111,408.313193588163,1316.31812577065
568,112,66.0515191545575,1343.65257595773
568,113,139.121076233184,1351.10612855007
568,114,461.719457013575,1352.09502262443
568,115,266.595052083333,1375.35286458333
568,116,205.769370460048,1413.46368038741
568,117,450.311209439528,1401.88053097345
568,118,347.388736263736,1424.94642857143
569,1,1051.04037685061,22.3876177658143
569,2,1119.05975049245,231.806959947472
569,3,1217.89596602972,645.545647558386
569,4,1252.37840975044,774.715031921068
569,5,1020.5795235029,772.131358660657
569,6,976.462151394422,774.621513944223
569,7,1373.38666666667,791.489523809524
569,8,1235.65354330709,787.952755905512
569,9,1610.16578483245,832.192239858907
569,10,973.050889025138,824.827713059473
569,11,1066.90750816104,831.881392818281
569,12,488.448789571695,839.976722532588
569,13,1023.13262910798,849.37558685446
569,14,1143.51629072682,863.298245614035
569,15,1114.75049115914,887.193189259987
569,16,998.377587437545,922.279800142755
569,17,1589.92056737589,946.154609929078
569,18,1059.00078492936,950.542386185243
569,19,1096.91096979332,949.961844197138
569,20,1300.35616438356,965.25946817083
569,21,937.506280193237,978.257971014493
569,22,1397.56827586207,980.95724137931
569,23,1277.7955465587,992.613360323887
569,24,832.639306358382,985.89710982659
569,25,1120.70435967302,1002.9727520436
569,26,1013.65853658537,1001.35724533716
569,27,1172.24983210208,1007.11417058428
569,28,977.094117647059,1003.76806722689
569,29,1219.82284768212,1032.9238410596
569,30,1290.8115942029,1049.64231884058
569,31,1004.37904761905,1057.4780952381
569,32,1208.00737618546,1085.67966280295
569,33,876.543925233645,1094.3
569,34,396.377796901893,1096.21342512909
569,35,1099.06314243759,1124.50587371512
569,36,1420.67667844523,1129.95229681979
569,37,1214.96183953033,1199.85029354207
569,38,985.333695652174,1222.24673913043
569,39,1430.56940063091,1212.69242902208
569,40,971.559877175026,1264.66939611054
569,41,1064.70476678626,1302.12301383906
569,42,953.903095558546,1333.67025572005
569,43,963.242014076881,1417.78992961559
569,44,833.590415913201,1667.68535262206
569,45,720.508287292818,1797.53259668508
569,46,681.104198280223,1835.0177035913
569,47,318.964175416924,1891.56948733786
570,1,1314.72760736196,546.892024539877
570,2,935.125452352232,630.057901085645
570,3,993.831034482759,630.731034482759
570,4,908.083032490975,655.969314079422
570,5,689.920812182741,664.421319796954
570,6,740.891369047619,662.644345238095
570,7,970.221875,683.835416666667
570,8,992.860952380952,676.659047619048
570,9,916.634794156707,701.864541832669
570,10,1025.34050730208,693.573405073021
570,11,739.47186440678,703.569491525424
570,12,1128.39442231076,732.197875166003
570,13,999.861111111111,723.370726495726
570,14,920.40034965035,729.681818181818
570,15,1085.14478114478,747.993265993266
570,16,700.08275862069,737.337931034483
570,17,933.006054490414,757.909182643794
570,18,900.876798561151,773.617805755396
570,19,1015.78731343284,762.89552238806
570,20,1028.34875,796.54375
570,21,686.569597069597,795.113553113553
570,22,864.997442455243,787.393861892583
570,23,835.931780366057,815.785357737105
570,24,993.649940262844,821.216248506571
570,25,1152.14967462039,816.783080260304
570,26,862.380016380016,836.433251433251
570,27,676.246630727763,827.257412398922
570,28,797.311463046757,820.876319758673
570,29,946.088524590164,853.377049180328
570,30,899.795505617977,863.608988764045
570,31,681.090180360721,858.284569138277
570,32,1074.79444444444,868.62037037037
570,33,625.637931034483,867.868700265252
570,34,894.344146685473,892.341325811001
570,35,729.149305555556,893.949652777778
570,36,846.365458750964,909.178874325366
570,37,954.145454545454,910.622727272727
570,38,890.101861993428,924.245345016429
570,39,1159.67948717949,936.328205128205
570,40,1117.33655705996,953.083172147002
570,41,1155.76077586207,967.413793103448
570,42,740.968553459119,970.888888888889
570,43,535.495007132668,969.368045649073
570,44,969.203571428571,982.699285714286
570,45,1125.05097087379,975.254854368932
570,46,818.946848899013,994.357630979499
570,47,1126.28133704735,993.50139275766
570,48,838.753018660812,1019.66959385291
570,49,916.849936948298,1044.92055485498
570,50,907.464579901153,1096.86326194399
571,1,1204.16428571429,87.7053571428571
571,2,746.710719530103,66.2393538913363
571,3,1005.36179775281,69.738202247191
571,4,825.105207226355,88.865037194474
571,5,942.207328833173,94.5458052073288
571,6,498.420138888889,663.65625
571,7,818.233853006682,747.963251670379
571,8,360.975352112676,797.080399061033
571,9,417.541484716157,809.360989810771
571,10,228.76,818.748571428571
571,11,287.899094437257,817.583441138422
571,12,587.680308880309,814.23861003861
571,13,473.156807511737,818.328638497653
571,14,679.315068493151,818.217465753425
571,15,353.562656641604,837.518796992481
571,16,399.777397260274,836.768835616438
571,17,272.255813953488,863.632558139535
571,18,335.489563567362,865.355787476281
571,19,380.696832579186,918.022624434389
571,20,315.320719016083,953.245979186376
571,21,428.09865470852,991.062780269058
571,22,588.456896551724,1033.90409482759
571,23,557.445497630332,1033.40758293839
571,24,498.106493506494,1049.48116883117
571,25,381.445467422096,1073.19617563739
571,26,568.359490986214,1063.7539766702
571,27,706.982456140351,1125.06725146199
571,28,433.916666666667,1735.91049382716
571,29,691.626444159178,1820.31578947368
572,1,960.931904161412,77.7982345523329
572,2,972.438857142857,139.722285714286
572,3,756.462381300219,158.834185536888
572,4,772.858181818182,252.695757575758
572,5,617.633832976445,260.503925767309
572,6,640.79940564636,294.109955423477
572,7,616.392420537897,413.336185819071
572,8,748.745406824147,541.657480314961
572,9,775.822495606327,551.260984182777
572,10,512.67745302714,679.732776617954
572,11,493.846330275229,700.866972477064
572,12,305.262180974478,721.23124516628
572,13,493.503131524008,737.127348643006
572,14,527.732954545455,739.458806818182
572,15,1502.33251028807,767.441152263375
572,16,396.41578620261,729.411435674332
572,17,455.990182954038,719.359660865685
572,18,495.71832460733,771.28167539267
572,19,570.555656108597,768.596380090498
572,20,464.905172413793,835.007183908046
572,21,437.908188585608,829.856079404467
572,22,408.613034623218,859.862525458248
572,23,576.058988764045,867.995786516854
572,24,545.78578784758,869.412976313079
572,25,409.733333333333,893.650666666667
572,26,422.310638297872,902.954255319149
572,27,475.675637393768,941.137393767705
572,28,1112.14819427148,937.904109589041
572,29,389.123456790123,1009.02805836139
572,30,555.481609195402,1081.01034482759
572,31,504.453183520599,1096.62921348315
572,32,452.51403678606,1128.04937076476
572,33,664.048200950441,1219.43652410048
572,34,745.202898550725,1223.15458937198
572,35,583.618497109827,1260.00346820809
572,36,625.802433786686,1445.47530422334
572,37,1301.56016042781,1438.9986631016
572,38,530.949127906977,1465.51380813953
572,39,723.51106639839,1456.52816901408
572,40,709.507112375533,1486.6600284495
572,41,820.975697569757,1530.64626462646
572,42,793.868771929825,1565.06666666667
572,43,839.995257452574,1597.98712737127
572,44,943.925778132482,1650.25139664804
572,45,1044.13656387665,1734.82672540382
572,46,961.276315789474,1819.62828947368
572,47,993.042635658915,1837.55813953488
572,48,934.013023255814,1843.87720930233
572,49,1015.74954296161,1885.3071297989
573,1,815.667919799499,17.2781954887218
573,2,950.761904761905,32.390243902439
573,3,745.281563126253,74.937875751503
573,4,910.121640735502,106.785007072136
573,5,968.944237918216,95.0458488228005
573,6,639.680327868852,352.148711943794
573,7,360.884955752212,738.746902654867
573,8,227.149473684211,762.115789473684
573,9,236.169942196532,805.057803468208
573,10,292.21835443038,821.397679324895
573,11,322.220069204152,829.78615916955
573,12,345.622950819672,813.713114754098
573,13,356.661501787843,845.408224076281
573,14,434.057299843014,829.035321821036
573,15,508.37039075399,867.62740781508
573,16,416.753784056509,859.744702320888
573,17,320.007346189164,911.84940312213
573,18,430.446650124069,911.449958643507
573,19,480.965576592083,907.829604130809
573,20,254.932291666667,918.423611111111
573,21,377.810810810811,919.371621621622
573,22,271.888059701493,930.57276119403
573,23,886.764119601329,945.12292358804
573,24,1023.52154626109,973.519011406844
573,25,1374.10481586402,1074.52407932011
573,26,1364.75339366516,1095.4185520362
573,27,828.867724867725,1943.12698412698
574,1,1140.975,50.9035714285714
574,2,1051.7933693138,277.199691595991
574,3,786.345481049563,524.491253644315
574,4,610.075949367089,929.418987341772
574,5,247.631762652705,932.633507853403
574,6,661.579214195184,980.769328263625
574,7,641.622347949081,1001.8981612447
574,8,703.440287769784,1001.04316546763
574,9,733.570959803117,1010.91058244463
574,10,582.781453362256,992.599240780911
574,11,672.094252873563,1007.60229885057
574,12,771.150176678445,1018.30565371025
574,13,863.0575,1027.535
574,14,904.814814814815,1032.2328042328
574,15,665.791502753737,1041.96302124312
574,16,730.265548567435,1046.84486373166
574,17,582.492256637168,1040.0
574,18,529.189917936694,1044.43728018757
574,19,820.059190031153,1046.06853582555
574,20,853.180250783699,1048.33699059561
574,21,636.354587869362,1061.88024883359
574,22,789.629457364341,1049.76589147287
574,23,428.319314641745,1049.07788161994
574,24,551.765517241379,1055.67586206897
574,25,565.839471199245,1085.85835694051
574,26,937.360510805501,1059.61984282908
574,27,614.723104056437,1061.40388007055
574,28,1430.92680047226,1159.87603305785
574,29,1506.24878345499,1188.82664233577
574,30,1650.10717703349,1545.91291866029
574,31,877.471741637832,1924.27566320646
574,32,1101.11349036403,1931.72591006424
575,1,621.708193041526,670.915824915825
575,2,367.875995449374,748.432309442548
575,3,576.130829015544,756.608808290155
575,4,720.21752265861,819.396777442095
575,5,641.158817086528,912.120481927711
575,6,1130.31016042781,968.869875222816
575,7,1078.84993178718,1007.46248294679
575,8,1046.34871794872,1007.94358974359
575,9,1015.79104477612,1038.66268656716
575,10,963.489117983963,1060.37686139748
575,11,993.702380952381,1057.08035714286
575,12,1016.49603174603,1064.17857142857
575,13,994.753768844221,1084.03768844221
575,14,955.801498127341,1103.91011235955
575,15,979.120150187735,1115.46307884856
575,16,965.083862770013,1144.92757306226
575,17,923.232432432432,1222.44401544402
575,18,862.762285714286,1324.56228571429
575,19,813.965566714491,1376.99282639885
575,20,611.81526452732,1387.8248048569
575,21,744.05742411813,1454.26743232158
575,22,622.200622083981,1649.19595645412
576,1,872.127659574468,531.725338491296
576,2,892.206713780919,544.517667844523
576,3,1036.04359673025,739.051771117166
576,4,1069.86419753086,772.654320987654
576,5,1082.31603773585,809.344339622642
576,6,876.421286031042,836.509977827051
576,7,1095.22459222083,842.186951066499
576,8,1105.30085959885,865.034383954155
576,9,1100.76047120419,890.349476439791
576,10,1133.15935828877,914.749197860963
576,11,892.132773109244,894.658823529412
576,12,1067.17886178862,922.876242095754
576,13,916.616935483871,913.647177419355
576,14,1033.58597662771,969.729549248748
576,15,1004.49486049927,971.236417033774
576,16,1052.67277167277,991.905982905983
576,17,899.477142857143,1009.26
576,18,889.068535825545,1047.42367601246
576,19,854.043443282381,1066.41110217216
576,20,811.547043010753,1098.11290322581
576,21,1278.6217870257,1127.03182374541
576,22,848.883132530121,1132.14698795181
576,23,711.110251450677,1161.62862669246
576,24,655.392051557465,1554.26423200859
577,1,1052.7049689441,18.1785714285714
577,2,1487.8296836983,24.1143552311436
577,3,912.742967992241,47.6595538312318
577,4,861.716088328076,437.552050473186
577,5,793.183544303797,847.366033755274
577,6,676.23063973064,883.340067340067
577,7,821.042154566745,877.814988290398
577,8,719.805429864253,888.505279034691
577,9,461.669254658385,900.672360248447
577,10,534.874626865672,898.553731343284
577,11,831.61670235546,907.71948608137
577,12,860.927461139896,906.298791018998
577,13,783.567320261438,924.862745098039
577,14,376.024615384615,916.673846153846
577,15,465.639534883721,924.800387596899
577,16,876.54652301665,935.714985308521
577,17,721.40652173913,938.414130434783
577,18,763.823462414579,942.089977220957
577,19,138.358892438765,935.73482428115
577,20,230.7910906298,940.549923195084
577,21,670.664492078285,947.190121155638
577,22,558.475675675676,938.733333333333
577,23,194.862204724409,948.893700787402
577,24,433.871158392435,950.216312056738
577,25,915.422707423581,954.362445414847
577,26,990.054287962234,952.324154209284
577,27,475.691489361702,958.595744680851
577,28,629.686153846154,967.873846153846
577,29,364.280966767372,978.341389728097
577,30,538.805337519623,979.714285714286
577,31,974.090032154341,975.192926045016
577,32,685.625730994152,978.14424951267
577,33,859.86398763524,974.584234930448
577,34,652.416536661466,980.160686427457
577,35,931.778947368421,980.238157894737
577,36,1090.36053719008,979.772727272727
577,37,785.162954279015,986.550996483001
577,38,1160.67552602436,982.353266888151
577,39,1508.29148629149,994.137085137085
577,40,737.503225806452,995.740322580645
577,41,687.251033057851,1004.02272727273
577,42,1172.54926829268,1000.19804878049
577,43,651.5,1014.64837398374
577,44,1286.68189509306,1011.61759729272
577,45,737.120576671035,1014.36173001311
577,46,1206.86376021798,1017.89509536785
577,47,788.323788546256,1016.63656387665
577,48,1243.51515151515,1016.24621212121
577,49,1342.74212893553,1029.15742128936
577,50,767.747763864043,1039.61001788909
577,51,1248.10740740741,1037.92592592593
577,52,730.976897689769,1036.58085808581
577,53,1300.0582617001,1044.70487106017
577,54,1464.452079566,1221.03435804702
577,55,745.057823129252,1883.7947845805
577,56,774.648387096774,1902.98225806452
578,1,1027.2288372093,751.834418604651
578,2,1073.04855842185,799.940819423369
578,3,1115.9476744186,856.210271317829
578,4,847.004566210046,884.429223744292
578,5,1150.10486322188,900.55623100304
578,6,1168.80741797432,949.679029957204
578,7,1247.2992,1057.52
578,8,1290.67014613779,1090.95615866388
578,9,1247.849797023,1100.66035182679
578,10,1313.18235294118,1129.42205882353
578,11,1219.39493670886,1145.3164556962
578,12,1257.29983249581,1168.6783919598
578,13,1235.84045584046,1206.63817663818
578,14,1268.99342105263,1217.85197368421
578,15,1364.18023255814,1211.05813953488
578,16,1383.6488372093,1233.96279069767
578,17,901.905181918412,1228.14167585447
578,18,1244.25095785441,1251.96168582375
578,19,1423.49105914718,1324.7166437414
578,20,1436.10417859187,1374.55638236978
578,21,1340.83095577746,1447.75320970043
578,22,1199.97770154374,1420.77530017153
578,23,1260.79264214047,1457.10813823857
578,24,1170.9423347398,1477.05485232068
578,25,1243.24197247706,1500.62041284404
578,26,1349.17870257038,1535.17992656059
578,27,1157.3137254902,1685.35218702866
578,28,784.337121212121,1740.48674242424
578,29,799.246913580247,1779.49494949495
579,1,1107.42501942502,130.991452991453
579,2,748.713135068154,215.062577447336
579,3,1079.36363636364,805.396613190731
579,4,198.344827586207,812.236958443855
579,5,847.148506860371,814.167070217918
579,6,992.750223015165,832.36039250669
579,7,799.86359530262,838.564588979223
579,8,944.880387570999,825.022719679252
579,9,860.209907640638,860.451721242653
579,10,1061.61377506539,861.142109851787
579,11,1003.22507122507,863.783475783476
579,12,1107.68860759494,877.012658227848
579,13,1150.62821734986,872.193517635844
579,14,1041.52678008822,885.410207939508
579,15,862.686885245902,889.86393442623
579,16,1150.27914110429,893.629856850716
579,17,893.516380655226,896.457098283931
579,18,1271.40330788804,900.103053435114
579,19,930.727815063386,897.580909768829
579,20,1214.79788359788,898.338624338624
579,21,1114.53555219365,901.573373676248
579,22,1347.55032467532,908.391233766234
579,23,1298.67699836868,917.125611745514
579,24,897.623346751006,951.802185163887
579,25,1339.83389261745,925.91610738255
579,26,1387.00295857988,927.640532544379
579,27,802.441506410256,943.105769230769
579,28,857.654786150713,942.857433808554
579,29,1232.17272727273,931.391477272727
579,30,1415.91549295775,944.383411580595
579,31,1301.89915966387,945.53781512605
579,32,1345.32679738562,949.665032679739
579,33,796.23127753304,1466.29019823789
579,34,851.943527367506,1748.84361424848
579,35,884.586795252226,1758.78338278932
579,36,917.159633027523,1804.35412844037
579,37,852.242774566474,1886.22774566474
579,38,908.656216216216,1884.4572972973
579,39,946.01821192053,1899.79470198675
579,40,885.343689320388,1899.12524271845
579,41,1012.4646660213,1923.00968054211
579,42,933.209762532982,1928.98284960422
579,43,824.91113381001,1931.8100102145
580,1,1309.18842975207,254.323966942149
580,2,1060.84107402032,318.135703918723
580,3,957.728103579589,349.070830159939
580,4,916.54356846473,509.969917012448
580,5,1124.45988258317,577.192759295499
580,6,1049.47905477981,623.489795918367
580,7,1087.95125348189,653.123955431755
580,8,980.596167008898,675.812457221081
580,9,1058.30510105871,692.166506256015
580,10,1107.37876106195,722.959292035398
580,11,1055.43238095238,727.546666666667
580,12,1140.27578718784,727.185667752443
580,13,1061.16788321168,758.172054223149
580,14,909.467143786597,798.854261548471
580,15,1024.81747066493,798.173402868318
580,16,1086.43786127168,813.339595375723
580,17,1058.94201183432,851.255621301775
580,18,1083.19498825372,891.84964761159
580,19,1116.61723446894,890.535070140281
580,20,1099.25121555916,911.690437601297
580,21,1309.64719626168,898.514018691589
580,22,1286.3948787062,918.172506738544
580,23,1246.75611620795,921.144495412844
580,24,1126.76776859504,933.292561983471
580,25,1249.69410664172,972.074836295603
580,26,1077.55161290323,962.55
580,27,1035.81073825503,975.856375838926
580,28,1091.38314606742,985.493258426966
580,29,1128.2405609493,993.787486515642
580,30,1210.86809470124,1025.4182638106
580,31,1072.4281886388,1076.47213290461
580,32,1109.85815602837,1104.00992907801
580,33,1100.10754716981,1145.87924528302
580,34,1029.2570754717,1166.42452830189
580,35,1039.2170984456,1228.9829015544
580,36,551.21186440678,1754.69703389831
581,1,1111.34493670886,14.5696202531646
581,2,1152.60406091371,15.4805414551607
581,3,1078.36857349747,33.4793627805938
581,4,1238.25207756233,54.1052631578947
581,5,1092.04578754579,56.7216117216117
581,6,1205.27528089888,70.8966292134832
581,7,1080.76101694915,81.828813559322
581,8,1102.03045685279,103.903553299492
581,9,1186.13373253493,97.9680638722555
581,10,1156.1237006237,112.954261954262
581,11,1194.96033402923,172.570981210856
581,12,1420.57526080477,175.448584202683
581,13,1127.23251748252,235.20541958042
581,14,1200.57020757021,260.573870573871
581,15,1072.11174458381,305.612884834664
581,16,1179.76445698166,351.277856135402
581,17,1172.5464362851,700.199784017279
581,18,1190.69450243563,852.738343771747
581,19,362.675467546755,917.301430143014
581,20,855.915039577836,929.215303430079
581,21,682.139105748758,932.696238466998
581,22,1140.61216730038,940.020912547528
581,23,1191.52202643172,957.515418502203
581,24,1104.84398976982,936.804774083546
581,25,759.477355072464,968.120471014493
581,26,716.074152542373,979.648305084746
581,27,1093.85752330226,978.316245006658
581,28,1190.11936662607,992.155907429964
581,29,1151.98294573643,981.835658914729
581,30,910.132927888792,988.407471763684
581,31,1228.28032979976,997.610129564193
581,32,1295.65996649916,1012.77470686767
581,33,1086.67175572519,1011.0534351145
581,34,1253.63609684519,1015.76228906823
581,35,1010.30026246719,1019.15380577428
581,36,1178.85032537961,1015.61388286334
581,37,1124.66599462366,1026.33534946237
581,38,1067.30392156863,1040.98583877996
581,39,1117.02804642166,1074.13152804642
581,40,1168.34428383706,1061.22339027595
581,41,1279.55348516218,1064.88336783989
581,42,1336.85828877005,1078.93582887701
581,43,1368.21848739496,1076.04705882353
581,44,1149.56389452333,1093.09736308316
581,45,1360.78167115903,1101.97035040431
581,46,1336.69656992084,1101.56200527704
581,47,1392.23047619048,1116.45142857143
581,48,1397.36438356164,1147.35159817352
581,49,1141.34317984361,1125.56472632493
581,50,1099.14366197183,1169.33661971831
581,51,1084.59324758842,1457.1077170418
581,52,836.043596730245,1520.73092643052
581,53,730.11667648792,1549.72127283441
581,54,691.949327817994,1714.24508790072
581,55,895.214046822742,1778.34949832776
581,56,833.716395864106,1823.76957163959
581,57,862.99674796748,1856.12845528455
581,58,755.677777777778,1879.53611111111
581,59,834.417910447761,1910.93656716418
581,60,881.600346020761,1927.77508650519
581,61,914.689713322091,1933.6610455312
582,1,850.345185185185,107.877037037037
582,2,1136.45085066163,136.505671077505
