ImageNumber,BorderedCells_Number_Object_Number,BorderedCells_Location_Center_X,BorderedCells_Location_Center_Y,BorderedCells_ObjectSkeleton_NumberBranchEnds_MorphologicalSkltn,BorderedCells_ObjectSkeleton_NumberNonTrunkBranchs_MrphlgclSkltn,BorderedCells_ObjectSkeleton_NumberTrunks_MorphologicalSkeleton,BorderedCells_ObjectSkeleton_TotalObjectSkltnLngth_MrphlgclSkltn,BorderedCells_Parent_Cells
84,3,45.3828125,431.505208333333,1,0,1,18.31370896101,3
84,4,617.475894245723,455.045101088647,1,0,1,7.0,4
84,5,135.344512195122,535.952743902439,0,0,0,0.0,5
84,6,162.281666666667,604.643333333333,2,1,1,28.3847768306732,6
84,7,640.790502793296,682.284916201117,3,2,1,84.0121943950653,7
84,8,849.208588957055,683.348466257669,3,2,1,30.1421363353729,8
84,9,35.3273092369478,693.13453815261,1,0,1,2.0,9
84,10,102.735152487961,712.260032102729,15,12,3,292.279224872589,10
84,11,774.021592442645,716.812415654521,4,2,2,88.911689221859,11
84,12,232.782608695652,721.288043478261,1,0,1,5.82842725515366,12
84,13,628.530271398747,723.46764091858,1,0,1,2.41421359777451,13
84,14,1151.64718614719,751.980519480519,0,0,0,0.0,14
84,15,842.720454545455,772.134090909091,0,0,0,0.0,15
84,16,1172.13563218391,754.896551724138,1,1,1,18.7279223203659,16
84,17,146.247058823529,762.64,3,0,3,30.5563496947289,17
84,18,1099.2967032967,758.978021978022,0,0,0,0.0,18
84,19,212.042769857434,769.751527494908,1,0,1,7.41421365737915,19
84,20,55.8666666666667,766.659649122807,3,1,2,22.3137088418007,20
84,21,251.593570608496,769.972445464983,3,0,3,31.3847770690918,21
84,22,870.6,768.093181818182,1,0,1,2.0,22
84,23,720.465625,773.190625,1,0,1,34.3847768902779,23
84,24,9.8875,779.23125,3,2,1,34.3847765922546,24
84,25,357.449197860963,778.859180035651,1,0,1,14.6568545103073,25
84,26,1134.80998613037,786.626907073509,2,0,2,12.2426409125328,26
84,27,1239.46610169492,785.968926553672,6,3,3,84.1837677955627,27
84,28,103.25171624714,784.743707093822,0,0,0,0.0,28
84,29,515.611940298507,787.994572591587,2,0,2,9.24264079332352,29
84,30,645.292364990689,787.769087523277,2,0,2,13.8284272551537,30
84,31,1183.2502617801,800.350785340314,6,3,5,74.7695534825325,31
84,32,1101.47408829175,797.765834932821,4,1,3,46.6274175643921,32
84,33,894.681003584229,802.862007168459,3,0,4,24.7279222607613,33
84,34,1253.29421221865,808.432475884244,6,3,3,47.870058298111,34
84,35,609.919607843137,807.196078431373,1,0,1,129.568544983864,35
84,36,1302.25847457627,809.89406779661,0,0,2,0.0,36
84,37,1438.97536945813,812.869458128079,3,0,3,34.3847769498825,37
84,38,1406.10431654676,816.793165467626,5,3,3,66.1126996278763,38
84,39,866.611793611794,829.902948402948,0,0,1,1.41421353816986,39
84,40,1210.87362637363,822.815018315018,1,0,2,8.24264079332352,40
84,41,1382.78243512974,833.449101796407,2,0,2,12.0710678696632,41
84,42,1040.60412757974,829.508442776735,2,0,2,12.6568544507027,42
84,43,903.160206718346,834.776485788114,2,0,2,24.5563496351242,43
84,44,1146.02543142598,846.610354223433,3,1,2,20.1421358585358,44
84,45,1464.95524956971,835.222030981067,3,2,1,43.7989901304245,45
84,46,1100.08149405772,834.738539898132,0,0,0,0.0,46
84,47,963.414141414142,835.910774410774,0,0,1,0.0,47
84,48,1528.84782608696,837.440217391304,3,2,3,24.0710681080818,48
84,49,1332.09760273973,836.900684931507,0,0,1,0.0,49
84,50,1224.05714285714,845.535714285714,0,0,0,0.0,50
84,51,208.03642384106,845.993377483444,3,1,2,36.3847771883011,51
84,52,1670.87202380952,860.044642857143,3,1,2,22.3137088418007,52
84,53,73.6960784313726,878.472222222222,1,0,1,3.41421365737915,53
84,54,1259.95774647887,877.417840375587,6,3,3,100.32590341568,54
84,55,1400.57565217391,889.587826086957,3,0,4,37.3847769498825,55
84,56,1367.923828125,896.890625,0,0,0,0.0,56
84,57,1143.59832635983,897.707112970711,9,3,6,120.811184823513,57
84,58,248.069510268562,905.952606635071,2,0,2,5.24264067411423,58
84,59,1623.89616613419,907.055910543131,2,0,2,5.24264067411423,59
84,60,1206.36331569665,909.183421516755,3,1,3,27.5563496351242,60
84,61,1657.04669887279,906.925925925926,1,0,1,10.8284273147583,61
84,62,1447.57480314961,926.174803149606,3,2,2,50.9705637097359,62
84,63,1255.40656565657,935.318181818182,5,1,4,21.4852816462517,63
84,64,1319.20860215054,960.152688172043,4,2,2,98.3259033560753,64
84,65,160.585812356979,977.929061784897,1,0,1,31.142136156559,65
84,66,75.9967320261438,1096.07189542484,2,1,1,34.1421364545822,66
84,67,29.1147540983607,1393.2868852459,2,0,4,10.2426408529282,67
84,68,149.861502347418,1645.1338028169,2,1,1,44.8700584173203,68
85,1,730.550945698597,903.805979255644,3,1,2,191.539108097553,1
85,2,1320.24784482759,903.552442528736,3,0,3,48.4558446407318,2
85,3,988.381319622965,893.438731790917,6,4,2,154.85281586647,3
85,4,1084.47905909352,946.19850831899,10,7,5,299.42136156559,4
85,5,1354.89759036145,959.024096385542,2,0,2,56.6274178028107,5
85,6,1263.22336769759,977.990549828179,1,0,1,1.41421353816986,6
85,7,1267.22580645161,1005.33064516129,2,1,1,23.485281765461,7
85,8,1202.68801996672,1064.6921797005,9,4,5,270.066021859646,8
85,9,1263.58493589744,1112.9375,0,0,0,0.0,9
85,10,1429.23092573754,1133.43234994914,2,0,2,22.0710681676865,10
85,11,564.940656565657,1197.65845959596,3,3,2,110.22539806366,11
86,1,966.2656587473,222.241900647948,2,1,1,81.4974757432938,1
86,2,760.793926247288,404.748373101952,4,0,4,33.6274173259735,2
86,3,1188.40092165899,490.322580645161,5,3,2,121.74011695385,3
86,4,1186.73614775726,587.167546174142,4,3,1,92.5269133448601,4
86,5,788.786499215071,610.692307692308,2,0,2,22.2426409721375,5
86,6,1097.23689320388,623.353398058252,0,0,0,0.0,6
86,7,1548.94510739857,649.396181384248,2,0,3,13.8994950652122,7
86,8,1520.49790794979,660.186192468619,4,2,2,61.4558454155922,8
86,9,1404.19823788546,674.418502202643,4,1,3,80.6690486073494,9
86,10,1201.21284829721,697.08746130031,2,3,3,23.3137086033821,10
86,11,761.967261904762,709.424107142857,5,1,4,91.4264085292816,11
86,12,1492.6412037037,721.032407407407,0,0,1,0.0,12
86,13,1183.63484486874,734.257756563246,3,1,3,37.5563498139381,13
86,14,1439.47151277014,739.870333988212,1,0,1,12.0710678100586,14
86,15,1159.96881496881,760.095634095634,2,0,2,16.6568543314934,15
86,16,1200.18916734034,789.531932093775,12,6,6,168.852816343307,16
86,17,1402.7400530504,775.811671087533,3,2,1,34.7989906072617,17
86,18,1072.01097560976,824.536585365854,6,3,3,115.911689996719,18
86,19,992.18410041841,842.569037656904,4,1,3,60.0121939778328,19
86,20,1339.78367346939,874.231836734694,7,0,7,76.1126996874809,20
86,21,1369.1397260274,849.350684931507,2,1,1,60.2548342943192,21
86,22,1262.61157024793,859.757024793388,2,0,3,28.9705630540848,22
86,23,1253.21757322176,890.011157601116,3,1,2,41.6274172067642,23
86,24,1301.65208333333,931.935416666667,1,0,1,3.82842713594437,24
86,25,1273.40290620872,968.137384412153,1,0,2,75.3969702124596,25
86,26,1255.4858044164,957.583596214511,1,0,1,2.82842707633972,26
86,27,930.952229299363,967.385350318471,0,0,0,0.0,27
86,28,1167.10573476703,1090.8853046595,3,2,3,81.9827570319176,28
86,29,887.220828105395,1137.23713927227,6,2,4,98.8111844062805,29
86,30,989.735795454546,1304.48011363636,4,2,2,133.994950711727,30
87,1,1189.77051671733,21.0151975683891,5,1,4,30.7279223799706,1
87,2,1306.08118811881,37.0673267326733,3,2,1,61.5269127488136,2
87,3,1266.07743362832,57.0530973451327,3,1,2,24.1421362161636,3
87,4,1292.23157894737,55.4666666666667,2,0,2,67.497475206852,4
87,5,776.218707015131,83.9931224209078,4,1,3,82.7401161789894,5
87,6,74.8316831683168,755.691089108911,6,3,3,83.5269136428833,6
87,7,570.01872659176,769.189762796504,3,0,3,87.2548347711563,7
87,8,331.142523364486,783.719626168224,1,0,1,7.24264079332352,8
87,9,713.203333333333,781.613333333333,7,4,3,91.8406218290329,9
87,10,394.20640569395,822.498220640569,2,1,1,22.3137089014053,10
87,11,304.638993710692,852.154716981132,1,0,1,2.41421359777451,11
87,12,537.058577405858,851.150627615063,4,2,2,94.4264079332352,12
87,13,431.496402877698,854.468824940048,5,2,3,63.2842721939087,13
87,14,469.89721627409,864.985010706638,2,1,1,25.7279223203659,14
87,15,840.433183183183,880.596846846847,20,14,9,384.605127215385,15
87,16,674.714007782101,877.894941634241,10,8,4,189.852816820145,16
87,17,916.044554455446,890.693069306931,2,0,2,22.3137087225914,17
87,18,991.939705882353,898.257352941176,6,5,5,192.024389207363,18
87,19,1099.33417721519,907.615189873418,0,0,0,0.0,19
87,20,761.646723646724,905.418803418804,4,1,3,42.1421363353729,20
87,21,845.75890985325,916.233752620545,6,1,5,57.0416315793991,21
87,22,969.79203539823,909.480088495575,1,0,1,1.0,22
87,23,1070.02459016393,911.144808743169,5,1,4,43.0416310429573,23
87,24,737.929478138223,915.205923836389,3,1,4,29.3137089014053,24
87,25,940.660436137072,911.570093457944,5,2,3,77.5269131064415,25
87,26,884.263551401869,919.943925233645,4,0,4,40.1421360373497,26
87,27,1144.26153846154,914.859340659341,3,0,3,19.656854569912,27
87,28,668.264880952381,919.952380952381,3,0,4,10.6568542718887,28
87,29,1208.96178343949,921.971337579618,5,3,3,62.6274178028107,29
87,30,614.216957605985,929.197007481297,1,0,3,10.0710679292679,30
87,31,998.81914893617,922.154255319149,7,3,4,80.5269123911858,31
87,32,1298.07066052227,930.277265745008,6,3,5,69.1837666630745,32
87,33,1346.98449612403,929.124031007752,12,10,5,182.852816879749,33
87,34,1118.75669099757,931.883211678832,3,0,3,16.0710681080818,34
87,35,778.369942196532,937.188824662813,1,1,2,28.3847764134407,35
87,36,1081.93523316062,935.782383419689,4,0,5,20.4852817058563,36
87,37,706.744610281924,946.446102819237,5,3,2,50.6274173259735,37
87,38,510.955958549223,941.538860103627,6,2,4,47.2132041454315,38
87,39,769.612736660929,958.344234079174,2,0,3,10.0710679292679,39
87,40,1234.09788359788,948.92328042328,22,20,4,505.416312098503,40
87,41,1317.04534606205,958.868735083532,2,1,1,16.656854569912,41
87,42,1350.46162790698,979.91976744186,8,1,7,80.1126995682716,42
87,43,1409.64562118126,987.301425661914,4,0,5,25.5563492774963,43
87,44,1436.85744456177,998.429778247096,2,0,4,10.0710678100586,44
87,45,753.784810126582,996.850632911392,0,0,2,0.0,45
87,46,1468.98907103825,999.188524590164,1,0,1,3.82842719554901,46
87,47,1511.13706793802,1035.58164481526,0,0,0,0.0,47
87,48,1550.70046620047,1060.84615384615,2,1,1,73.9116894602776,48
87,49,813.254079254079,1579.77622377622,3,2,1,84.9116888642311,49
87,50,1035.61234567901,1849.66913580247,6,4,2,132.982757627964,50
87,51,1035.54034229829,1941.43276283619,1,0,1,6.24264079332352,51
88,1,1236.88289676425,32.2018489984592,0,0,0,0.0,1
88,2,1252.42446043165,75.0071942446043,6,2,5,88.9116887450218,2
88,3,950.568690095847,80.9968051118211,5,3,2,76.4264077544212,3
88,4,1155.93915343915,118.724867724868,4,2,2,46.2132040858269,4
88,5,1235.90707070707,135.858585858586,1,0,1,17.485281586647,5
88,6,1104.70283806344,143.552587646077,7,4,3,130.225398778915,6
88,7,1053.30526315789,171.433684210526,0,0,0,0.0,7
88,8,1156.10882352941,168.604411764706,5,3,2,91.2548356056213,8
88,9,1150.45421903052,259.967684021544,4,2,3,59.455844938755,9
88,10,930.725574712644,327.554597701149,1,0,2,33.4852818250656,10
88,11,1099.21126760563,337.559154929577,11,7,4,172.024389088154,11
88,12,1148.32737276479,471.363136176066,2,0,2,16.656854569912,12
88,13,1410.0099009901,755.091584158416,1,0,1,26.9705631732941,13
88,14,1503.26490066225,762.715231788079,2,1,1,35.7279225587845,14
88,15,1431.35213204952,776.518569463549,5,2,3,74.1126992702484,15
88,16,1006.50082644628,804.907438016529,5,1,4,53.9411262273788,16
88,17,1455.00260756193,814.213820078227,5,1,5,55.6274175643921,17
88,18,1126.60283687943,829.625295508274,5,2,4,70.1837674379349,18
88,19,1005.08641975309,840.0329218107,5,3,2,79.0121950507164,19
88,20,1451.0890052356,844.662303664921,3,1,2,89.3259027600288,20
88,21,1384.1617357002,853.282051282051,1,0,2,4.41421359777451,21
88,22,1259.87052810903,861.085178875639,4,3,1,106.497476279736,22
88,23,1123.91588785047,872.309968847352,3,1,2,20.485281586647,23
88,24,899.472566371681,872.911504424779,6,3,4,92.0121943354607,24
88,25,1358.34660033168,890.668325041459,2,1,1,67.5979810357094,25
88,26,1007.12200956938,895.540669856459,16,17,3,225.308660626411,26
88,27,1047.57719054242,910.173852573018,4,0,4,52.0416314601898,27
88,28,1301.67064439141,906.081145584726,4,1,3,56.4558446407318,28
88,29,1085.4979253112,914.551867219917,10,7,3,172.994951546192,29
88,30,1001.95238095238,917.238095238095,1,0,1,15.8994950652122,30
88,31,595.242171189979,918.450939457202,7,4,3,198.681244194508,31
88,32,1128.60784313725,926.771241830065,5,1,4,55.798990547657,32
88,33,630.285551763367,938.667804323094,7,3,4,99.1126996278763,33
88,34,680.732600732601,938.042124542124,2,0,2,31.4852817058563,34
88,35,1221.92393026941,944.641838351822,24,24,4,506.244739949703,35
88,36,747.730569948186,956.478411053541,4,0,5,39.1421360969543,36
88,37,956.503937007874,956.288188976378,14,10,6,257.237594544888,37
88,38,618.406593406593,956.289377289377,3,1,2,52.1126988530159,38
88,39,907.749536178108,961.985157699443,2,0,2,71.4558452963829,39
88,40,1217.00539568345,971.73381294964,4,0,4,12.8994948863983,40
88,41,1023.77575757576,979.064646464646,12,8,4,267.722875118256,41
88,42,747.254518072289,985.427710843374,11,7,5,200.509671330452,42
88,43,942.345557122708,988.114245416079,15,11,4,199.965515613556,43
88,44,1102.00414078675,983.420289855072,8,5,5,158.195961356163,44
88,45,1241.91245791246,980.784511784512,5,3,2,75.1126999258995,45
88,46,1163.46176470588,985.752941176471,16,9,7,272.066020488739,46
88,47,1312.53588516746,992.968102073365,8,5,3,135.46803945303,47
88,48,855.719626168224,990.441922563418,5,1,4,46.0416312217712,48
88,49,1050.69150779896,993.372616984402,11,6,5,110.669048726559,49
88,50,1278.42144638404,996.548628428928,1,0,1,1.41421353816986,50
88,51,1341.3916500994,1001.4592445328,1,0,3,38.798990547657,51
88,52,1255.61560693642,998.604046242774,2,1,1,32.7279222011566,52
88,53,1296.72235294118,1024.28941176471,3,1,2,29.5563497543335,53
88,54,1129.74832962138,1023.84855233853,7,4,3,103.840621948242,54
88,55,1051.06545454545,1033.34181818182,9,5,4,117.982757806778,55
88,56,1234.76007677543,1035.23032629559,7,6,3,130.225398719311,56
88,57,1376.51357466063,1039.56561085973,2,0,2,27.9705632925034,57
88,58,991.647291941876,1043.1321003963,12,8,4,229.379728555679,58
88,59,1345.91542288557,1043.55721393035,10,6,4,120.325903773308,59
88,60,1292.15111940299,1048.83582089552,4,3,1,59.284272134304,60
88,61,1155.17444219067,1050.84584178499,5,3,2,67.6984856724739,61
88,62,1317.05263157895,1062.53157894737,7,3,4,101.639612197876,62
88,63,916.386740331492,1080.27071823204,2,1,1,64.6690483689308,63
88,64,983.79294117647,1119.42352941176,4,1,3,57.4558448791504,64
88,65,1405.03232758621,1139.02586206897,8,6,2,163.781748235226,65
88,66,933.365161290323,1564.61935483871,3,1,2,35.7279226183891,66
88,67,964.674887892377,1605.78475336323,7,4,4,141.710680186749,67
88,68,945.022408963586,1616.77871148459,4,1,4,56.9705630540848,68
88,69,959.587354409318,1696.4159733777,7,2,3,144.195961475372,69
88,70,790.241223103058,1720.29784824462,6,2,4,257.421361267567,70
88,71,989.861463414634,1798.66536585366,12,7,5,245.421359539032,71
88,72,1063.9756097561,1788.46951219512,3,1,2,40.5563498735428,72
88,73,1057.47666666667,1892.79666666667,2,1,1,54.9411261677742,73
88,74,995.567278287462,1911.31345565749,9,5,4,94.012195110321,74
89,1,1411.05325443787,15.5424063116371,1,0,1,8.65685433149338,1
89,2,1384.88177339901,43.2183908045977,3,0,4,23.8994950652122,2
89,3,1377.31872037915,89.3270142180095,4,1,5,49.0416315197945,3
89,4,1346.78800856531,100.683083511777,2,1,2,40.6274175643921,4
89,5,1391.34708737864,115.538834951456,2,0,2,55.5269129872322,5
89,6,1651.50897226754,124.89722675367,1,0,1,8.41421359777451,6
89,7,1547.47422680412,127.492268041237,7,6,1,176.752311468124,7
89,8,1492.99342105263,144.008771929825,3,0,3,7.24264079332352,8
89,9,1462.10476190476,158.346031746032,6,4,2,69.1126998066902,9
89,10,1684.539408867,175.4039408867,2,0,3,20.3137088418007,10
89,11,1445.5,196.558558558559,4,3,2,65.8406214118004,11
89,12,1705.79468599034,213.54347826087,6,2,4,73.0121941566467,12
89,13,1475.6222826087,240.663043478261,5,0,5,28.4852817058563,13
89,14,1420.96828046745,243.91652754591,8,10,3,205.480233490467,14
89,15,1731.85396825397,281.885714285714,3,0,3,14.2426407933235,15
89,16,1422.93853427896,311.917257683215,4,2,2,54.2842721939087,16
89,17,1746.60344827586,371.241379310345,4,2,2,75.041631758213,17
89,18,1403.5762925599,592.52711223203,8,6,2,182.409165978432,18
89,19,1772.78393351801,586.930747922438,7,9,2,307.509672701359,19
89,20,1507.30062041737,694.522842639594,19,13,7,294.563497066498,20
89,21,1747.92151898734,770.622784810127,2,1,3,44.870058298111,21
89,22,1260.63775971093,775.548328816622,12,7,5,284.592933416367,22
89,23,1012.87935656836,791.540214477212,10,5,5,241.994953393936,23
89,24,1634.64,789.786,4,3,1,63.4558452963829,24
89,25,1524.42492917847,798.912181303116,3,1,2,16.0710681676865,25
89,26,1575.6511627907,828.881136950904,6,3,3,157.338097035885,26
89,27,1509.01241134752,836.159574468085,4,2,2,37.3847768902779,27
89,28,1640.63582089552,856.319402985075,4,1,3,37.3137088418007,28
89,29,1178.43367346939,860.790816326531,1,0,1,4.24264061450958,29
89,30,1523.91821561338,879.040892193309,18,13,5,383.090410590172,30
89,31,419.80667433832,886.590333716916,10,6,4,163.811185538769,31
89,32,682.299014238773,901.470974808324,7,6,1,231.681244432926,32
89,33,1445.38,911.881818181818,9,5,4,129.468039274216,33
89,34,947.109375,913.79296875,1,0,2,6.24264079332352,34
89,35,1405.35958005249,916.280839895013,2,1,1,33.3847768306732,35
89,36,1295.33190578158,934.092790863669,12,9,5,295.735068500042,36
89,37,1468.62110726644,926.892733564014,3,0,3,10.2426408529282,37
89,38,350.131498470948,929.938837920489,4,2,2,69.384777367115,38
89,39,1432.33820840951,961.257769652651,7,3,4,94.9116895794868,39
89,40,1176.08288043478,967.630434782609,7,3,4,63.455845117569,40
89,41,1325.26681127983,983.939262472885,12,8,6,176.095457077026,41
89,42,1549.77091633466,989.191235059761,1,0,2,11.0710679888725,42
89,43,943.762304921969,1002.01920768307,17,10,7,360.776699781418,43
89,44,1525.41066282421,1002.58357348703,4,1,3,52.4558445811272,44
89,45,1359.32389937107,1009.7641509434,10,4,6,165.78174841404,45
89,46,1324.17453798768,1053.99589322382,1,0,1,1.0,46
89,47,1350.81204379562,1071.00729927007,5,3,2,78.1837672591209,47
89,48,1464.5569823435,1072.16532905297,7,3,4,93.9116894006729,48
89,49,1385.24013157895,1095.63486842105,7,3,4,78.1126992106438,49
89,50,1508.59100642398,1095.68736616702,8,6,3,109.325903832912,50
89,51,1105.42214532872,1095.3615916955,8,4,5,121.225398659706,51
89,52,1319.19348659004,1102.67816091954,2,0,2,7.65685427188873,52
89,53,1275.66485753053,1102.43147896879,8,3,5,58.2842721939087,53
89,54,1528.45276872964,1106.78175895765,2,0,2,16.0710681676865,54
89,55,1365.29545454545,1114.29772727273,5,3,3,31.1421360969543,55
89,56,1306.0018018018,1129.22702702703,6,4,2,112.053825557232,56
89,57,1377.11855670103,1139.26804123711,0,0,0,0.0,57
89,58,1230.91570247934,1145.55537190083,2,0,2,3.82842713594437,58
89,59,1490.38375796178,1164.33598726115,4,1,3,39.1421360969543,59
89,60,1606.4801980198,1171.40924092409,8,3,5,68.7695534229279,60
89,61,1570.1209439528,1164.1209439528,2,1,1,25.1421360969543,61
89,62,1316.86634844869,1173.21479713604,17,13,4,348.190914452076,62
89,63,1521.91772151899,1199.64556962025,9,6,3,127.254835486412,63
89,64,1377.76636904762,1216.66666666667,10,6,5,155.580738484859,64
89,65,1428.75905797101,1269.96557971014,12,9,3,223.72287517786,65
89,66,1399.09452736318,1286.75290215589,4,4,2,93.6690490245819,66
89,67,1452.77739726027,1333.37157534247,2,0,2,28.5563498735428,67
89,68,1686.74366197183,1345.03098591549,3,1,3,73.62741792202,68
89,69,1100.03146067416,1386.92808988764,8,5,3,178.823380112648,69
89,70,1533.03512396694,1399.80165289256,3,1,2,64.7695538401604,70
89,71,1678.89247311828,1411.48924731183,1,0,2,16.6568545103073,71
89,72,1305.44158878505,1445.11682242991,3,0,3,32.1421360373497,72
